Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
20,1689581198509,17/07/2023 08:06:38,1689581197386,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1689581198509,17/07/2023 08:06:38,1689581197386,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1689581198509,17/07/2023 08:06:38,1689581197386,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
23,1689581198614,17/07/2023 08:06:38,1689581197387,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,household_members,2
24,1689581198614,17/07/2023 08:06:38,1689581197387,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,household_members_under_14,0
25,1689581198614,17/07/2023 08:06:38,1689581197387,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,0
26,1689581198614,17/07/2023 08:06:38,1689581197387,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,average_net_income,6000
27,1689581198614,17/07/2023 08:06:38,1689581197387,2,17/07/2023 10:06:37,97845,6,questionnaire-ld1e,,30688900,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,77948
1,1689078719300,11/07/2023 12:31:59,1689078719418,2,11/07/2023 14:31:59,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689078774593,11/07/2023 12:32:54,1689078774758,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,gender,Männlich
3,1689078774679,11/07/2023 12:32:54,1689078774759,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,gender-quantised,1
4,1689078774679,11/07/2023 12:32:54,1689078774759,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,age,24
5,1689078774679,11/07/2023 12:32:54,1689078774759,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1689078774679,11/07/2023 12:32:54,1689078774759,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1689078774679,11/07/2023 12:32:54,1689078774760,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1689078774679,11/07/2023 12:32:54,1689078774760,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1689078774679,11/07/2023 12:32:54,1689078774760,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,migration_age,
10,1689078774679,11/07/2023 12:32:54,1689078774760,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,relationship_status,Single
11,1689078774679,11/07/2023 12:32:54,1689078774760,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,relationship_status-quantised,1
12,1689078774679,11/07/2023 12:32:54,1689078774760,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,family_status-1,Ledig
13,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,school_education,Abitur (oder gleichwertig)
14,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,school_education-quantised,6
15,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,vocation,Abgeschlossene Berufsausbildung/Lehre
16,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,vocation-quantised,2
17,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,employement_status,Teilzeit erwerbstätig (auch geringfügige Beschäftigung - z.B. Mini-Job)
18,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,employement_status-quantised,2
19,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,weekly_working_time,10
20,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1689078774679,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,current_occupation-2,Student*in
23,1689078774754,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
24,1689078774754,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,household_members,2
25,1689078774754,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,household_members_under_14,0
26,1689078774754,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,0
27,1689078774754,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,average_net_income,450
28,1689078774754,11/07/2023 12:32:54,1689078774761,2,11/07/2023 14:32:54,97845,6,questionnaire-ld1e,,30612290,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1903x955,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,55343
1,1688479477762,04/07/2023 14:04:37,1688479485729,2,04/07/2023 16:04:45,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1225x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1688479552915,04/07/2023 14:05:52,1688479560930,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,gender,Männlich
3,1688479553015,04/07/2023 14:05:53,1688479560932,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,gender-quantised,1
4,1688479553015,04/07/2023 14:05:53,1688479560932,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,age,28
5,1688479553015,04/07/2023 14:05:53,1688479560932,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1688479553015,04/07/2023 14:05:53,1688479560932,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1688479553015,04/07/2023 14:05:53,1688479560933,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1688479553015,04/07/2023 14:05:53,1688479560933,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1688479553015,04/07/2023 14:05:53,1688479560933,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,migration_age,
10,1688479553015,04/07/2023 14:05:53,1688479560933,2,04/07/2023 16:06:00,97845,6,questionnaire-ld1e,,30472656,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,relationship_status,In fester Partnerschaft (z.B. verheiratet)
